_id,name,brand,manufacturer,PriorityIndex,category,sp,margin,margin%,mrp,DealerPrice,discount,gst,weight,availability,description,imageUrl,productImageUrl
ObjectId(5ffb514e80ef0812f270878c),DAAWAT ROZANA SUPER 90 1 KG ,Daawat,Daawat,10,Grocery & Staples,70,28.82,32.75,88,59.18,20,5,1 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/81-zyqi3h8L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270878d),DAAWAT ROZANA SUPER 90 5 KG ,Daawat,Daawat,10,Grocery & Staples,348,141.9,32.62068966,435,293.1,20,5,5 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/81fKkM%2BiUAL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270878e),DAAWAT TIBAR BASMATI 5 KG,Daawat,Daawat,10,Grocery & Staples,504,201.62,32.0031746,630,428.38,20,5,5 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/919s5JcJh5L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270878f),DEVAAYA BASMATI 1 KG ,Devaaya,Daawat,10,Grocery & Staples,88,32.78,29.8,110,77.22,20,5,1 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/91mWRQyY21L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708790),DEVAAYA BASMATI 5KG ,Devaaya,Daawat,10,Grocery & Staples,436,161.71,29.67155963,545,383.29,20,5,5 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/41D5Io44rHL.jpg
ObjectId(5ffb514e80ef0812f2708791),DAAWAT ROZANA MINI MOGRA  5 KG,Daawat,Daawat,10,Grocery & Staples,168,60.71,28.90952381,210,149.29,20,5,5 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/51XuFBA6UCL.jpg
ObjectId(5ffb514e80ef0812f2708792),DAAWAT ROZANA MINI MOGRA 10KG,Daawat,Daawat,10,Grocery & Staples,598,449.43,60.0842246,748,298.57,20,5,10KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/91G4OtclVbL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708793),DAAWAT SEHAT MINI MOGRA 10KG,Daawat,Daawat,10,Grocery & Staples,420,148.48,28.28190476,525,376.52,20,5,10KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://i1.wp.com/www.grocecart.in/wp-content/uploads/2020/08/DS_1fcd9417f822895209364a2fa904aeca.png?w=366&ssl=1
ObjectId(5ffb514e80ef0812f2708794),DAAWAT SEHAT MINI MOGRA 5KG BAG,Daawat,Daawat,10,Grocery & Staples,212,73.93,27.89811321,265,191.07,20,5,5 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://i1.wp.com/www.grocecart.in/wp-content/uploads/2020/08/DS_1fcd9417f822895209364a2fa904aeca.png?w=366&ssl=1
ObjectId(5ffb514e80ef0812f2708795),DAAWAT SEHAT MOGRA RICE 10KG,Daawat,Daawat,10,Grocery & Staples,569,209.35,29.44444444,711,501.65,20,5,10KG,Y,This is a Vegetarian product. It is a premium quality. ,,"https://ud-img.azureedge.net/f_auto,q_auto:eco,w_760/u/products/yjlt907pl5gy7i5a4hrc.jpg"
ObjectId(5ffb514e80ef0812f2708796),DAAWAT SEHAT MOGRA RICE 5KG BAG,Daawat,Daawat,10,Grocery & Staples,286,104.35,29.14804469,358,253.65,20,5,5 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://swabhimani.in/wp-content/uploads/2020/10/Daawat-sehat-mogra-basmati-rice-5kg.jpg
ObjectId(5ffb514e80ef0812f2708797),DAAWAT SEHAT MORGRA RICE 1KG M/B,Daawat,Daawat,10,Grocery & Staples,58,21.22,29.47222222,72,50.78,20,5,1 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://click4needs.com/wp-content/uploads/2020/08/DSC_0126.jpg
ObjectId(5ffb514e80ef0812f2708798),DAAWAT BIRYANI 5 KG,Daawat,Daawat,10,Grocery & Staples,878,330.43,30.12123974,1097,766.57,20,5,5 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/81gGu9pq%2BPL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f2708799),DAAWAT BIRYANI BASMATI 1KG,Daawat,Daawat,10,Grocery & Staples,176,66.13,30.05909091,220,153.87,20,5,1 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/51-02akMrfL._AC_.jpg
ObjectId(5ffb514e80ef0812f270879a),DAAWAT BROWN BASMATI 1KG JAR ,Daawat,Daawat,10,Grocery & Staples,132,41.56,25.18787879,165,123.44,20,5,1 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/81gmqp12B1L._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270879b),DAAWAT BROWN BASMATI 5KG ,Daawat,Daawat,10,Grocery & Staples,560,167.35,23.90714286,700,532.65,20,5,5 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/81NdaECnWnL._SL1500_.jpg
ObjectId(5ffb514e80ef0812f270879c),DAAWAT SUPER BASMATI 1.25KG( 25% EXTRA),Daawat,Daawat,10,Grocery & Staples,132,39.46,23.91515152,165,125.54,20,5,1.25 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://images-na.ssl-images-amazon.com/images/I/51QctuMGjnL.jpg
ObjectId(5ffb514e80ef0812f270879d),DAAWAT SUPER BASMMATI 6.25KG (25% EXTRA),Daawat,Daawat,10,Grocery & Staples,656,195.07,23.78902439,820,624.93,20,5,6.25 KG,Y,This is a Vegetarian product. It is a premium quality. ,,https://www.pwg.supply/wp-content/uploads/2020/05/1-111.jpg
ObjectId(5ffb514e80ef0812f270879e),Fortune Chakki Fresh Atta,Fortune,Adani Wilmar LTD.,5,Grocery & Staples,300,375,100,375,,20,5,10 kg,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_380157.jpg?ts=1582006627,https://cdn.grofers.com/app/images/products/full_screen/pro_380157.jpg?ts=1582006627
ObjectId(5ffb514e80ef0812f270879f),Fortune Besan,Fortune,Adani Wilmar LTD.,5,Grocery & Staples,96,120,100,120,,20,5,1 kg,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_13.jpg?ts=1582006624,https://cdn.grofers.com/app/images/products/full_screen/pro_13.jpg?ts=1582006624
ObjectId(5ffb514e80ef0812f27087a0),Fortune Hamesha Basmati Rice,Fortune,Adani Wilmar LTD.,5,Grocery & Staples,340,425,100,425,,20,5,5 kg,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_391805.jpg?ts=1597916562,https://cdn.grofers.com/app/images/products/full_screen/pro_391805.jpg?ts=1597916562
ObjectId(5ffb514e80ef0812f27087a1),Fortune Everyday Full Grains Basmati Rice,Fortune,Adani Wilmar LTD.,5,Grocery & Staples,119,149,100,149,,20,5,1 kg,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_52676.jpg?ts=1582006625,https://cdn.grofers.com/app/images/products/full_screen/pro_52676.jpg?ts=1582006625
ObjectId(5ffb514e80ef0812f27087a2),Fortune Rozana Basmati Rice,Fortune,Adani Wilmar LTD.,5,Grocery & Staples,104,130,100,130,,20,5,1 kg,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_73577.jpg?ts=1582006626,https://cdn.grofers.com/app/images/products/full_screen/pro_73577.jpg?ts=1582006626
ObjectId(5ffb514e80ef0812f27087a3),Fortune Biryani Special Basmati Rice,Fortune,Adani Wilmar LTD.,5,Grocery & Staples,140,175,100,175,,20,5,1 kg,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_35769.jpg?ts=1583238120,https://cdn.grofers.com/app/images/products/full_screen/pro_35769.jpg?ts=1583238120
ObjectId(5ffb514e80ef0812f27087a4),Fortune Biryani Classic Basmati Rice,Fortune,Adani Wilmar LTD.,5,Grocery & Staples,180,225,100,225,,20,5,1 kg,Y,Great quality product,,https://images-na.ssl-images-amazon.com/images/I/51H8epoqGeL.jpg
ObjectId(5ffb514e80ef0812f27087a5),Fortune Biryani Special Basmati Rice - Pack of 3,Fortune,Adani Wilmar LTD.,5,Grocery & Staples,420,525,100,525,,20,5,3x1 kg,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_400848.jpg?ts=1555300627,https://cdn.grofers.com/app/images/products/full_screen/pro_400848.jpg?ts=1555300627
ObjectId(5ffb514e80ef0812f27087a6),Fortune Soya Health Refined Soyabean Oil (Pouch),Fortune,Adani Wilmar LTD.,5,Grocery & Staples,108,135,100,135,,20,5,1 l,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_52.jpg?ts=1582006625,https://cdn.grofers.com/app/images/products/full_screen/pro_52.jpg?ts=1582006625
ObjectId(5ffb514e80ef0812f27087a7),Fortune Health Refined Rice Bran Oil (Jar),Fortune,Adani Wilmar LTD.,5,Grocery & Staples,600,750,100,750,,20,5,5l,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_14627.jpg?ts=1599480440,https://cdn.grofers.com/app/images/products/full_screen/pro_14627.jpg?ts=1599480440
ObjectId(5ffb514e80ef0812f27087a8),Fortune Sunlite Refined Sunflower Oil (Pouch),Fortune,Adani Wilmar LTD.,5,Grocery & Staples,148,185,100,185,,20,5,1l,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_43.jpg?ts=1582006624,https://cdn.grofers.com/app/images/products/full_screen/pro_43.jpg?ts=1582006624
ObjectId(5ffb514e80ef0812f27087a9),Fortune Sunlite Refined Sunflower Oil (Jar),Fortune,Adani Wilmar LTD.,5,Grocery & Staples,760,950,100,950,,20,5,5 l,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_14626.jpg?ts=1582006625,https://cdn.grofers.com/app/images/products/full_screen/pro_14626.jpg?ts=1582006625
ObjectId(5ffb514e80ef0812f27087aa),Fortune Premium Kachi Ghani Pure Mustard Oil (Bottle),Fortune,Adani Wilmar LTD.,5,Grocery & Staples,145,181,100,181,,20,5,1 l,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_15907.jpg?ts=1582006625,https://cdn.grofers.com/app/images/products/full_screen/pro_15907.jpg?ts=1582006625
ObjectId(5ffb514e80ef0812f27087ab),Fortune Premium Kachi Ghani Pure Mustard Oil (Jar),Fortune,Adani Wilmar LTD.,5,Grocery & Staples,744,930,100,930,,20,5,5 l,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_15902.jpg?ts=1582006625,https://cdn.grofers.com/app/images/products/full_screen/pro_15902.jpg?ts=1582006625
ObjectId(5ffb514e80ef0812f27087ac),Fortune Premium Kachi Ghani Pure Mustard Oil (Pouch),Fortune,Adani Wilmar LTD.,5,Grocery & Staples,142,177,100,177,,20,5,1 l,Y,Great quality product,https://cdn.grofers.com/app/images/products/normal/pro_50.jpg?ts=1582006625,https://cdn.grofers.com/app/images/products/full_screen/pro_50.jpg?ts=1582006625
ObjectId(5ffb514e80ef0812f27087ad),Tata Sampann Turmeric Powder/Haldi,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,119,149,100,149,,20,5,500 g,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_329218.jpg?ts=1556206483,https://cdn.grofers.com/app/images/products/full_screen/pro_329218.jpg?ts=1556206483
ObjectId(5ffb514e80ef0812f27087ae),Tata Sampann Kabuli Chana,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,120,150,100,150,,20,5,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_101234.jpg?ts=1557398550,https://cdn.grofers.com/app/images/products/full_screen/pro_101234.jpg?ts=1557398550
ObjectId(5ffb514e80ef0812f27087af),Tata Sampann Kala Chana,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,96,120,100,120,,20,5,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_279396.jpg?ts=1591856826,https://cdn.grofers.com/app/images/products/full_screen/pro_279396.jpg?ts=1591856826
ObjectId(5ffb514e80ef0812f27087b0),Tata Sampann White Urad Dal (Dhuli),Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,69,86,100,86,,20,5,500 g,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_289033.jpg?ts=1590475032,https://cdn.grofers.com/app/images/products/full_screen/pro_289033.jpg?ts=1590475032
ObjectId(5ffb514e80ef0812f27087b1),Tata Sampann Red Masoor Dal,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,108,135,100,135,,20,5,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_89120.jpg?ts=1591092874,https://cdn.grofers.com/app/images/products/full_screen/pro_89120.jpg?ts=1591092874
ObjectId(5ffb514e80ef0812f27087b2),Tata Sampann Unpolished Yellow Moong Dal (Dhuli),Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,160,200,100,200,,20,5,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_23742.jpg?ts=1591856826,https://cdn.grofers.com/app/images/products/full_screen/pro_23742.jpg?ts=1591856826
ObjectId(5ffb514e80ef0812f27087b3),Tata Sampann Unpolished Arhar Dal/Toor Dal,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,135,169,100,169,,20,5,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_39493.jpg?ts=1596790293,https://cdn.grofers.com/app/images/products/full_screen/pro_39493.jpg?ts=1596790293
ObjectId(5ffb514e80ef0812f27087b4),Tata Sampann Chana Dal,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,84,105,100,105,,20,5,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_299087.jpg?ts=1591856827,https://cdn.grofers.com/app/images/products/full_screen/pro_299087.jpg?ts=1591856827
ObjectId(5ffb514e80ef0812f27087b5),Tata Sampann Whole Unpolished Green Moong (Sabut),Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,70,88,100,88,,20,5,500 g,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_39492.jpg?ts=1591531802,https://cdn.grofers.com/app/images/products/full_screen/pro_39492.jpg?ts=1591531802
ObjectId(5ffb514e80ef0812f27087b6),Tata Sampann Split Unpolished Green Moong Dal (Chilka),Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,69,86,100,86,,20,5,500 g,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_34819.jpg?ts=1595587804,https://cdn.grofers.com/app/images/products/full_screen/pro_34819.jpg?ts=1595587804
ObjectId(5ffb514e80ef0812f27087b7),Tata Sampann Besan,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,51,64,100,64,,20,5,500 g,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_15486.jpg?ts=1590670287,https://cdn.grofers.com/app/images/products/full_screen/pro_15486.jpg?ts=1590670287
ObjectId(5ffb514e80ef0812f27087b8),Tata Sampann Fine Besan,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,92,115,100,115,,20,5,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_309447.jpg?ts=1591697861,https://cdn.grofers.com/app/images/products/full_screen/pro_309447.jpg?ts=1591697861
ObjectId(5ffb514e80ef0812f27087b9),Tata Sampann Red Chilli Powder,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,67,84,100,84,,20,5,200 g,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_207776.jpg?ts=1556206700,https://cdn.grofers.com/app/images/products/full_screen/pro_207776.jpg?ts=1556206700
ObjectId(5ffb514e80ef0812f27087ba),Tata Sampann Chilli Powder,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,164,205,100,205,,20,5,500 g,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_324882.jpg?ts=1556206700,https://cdn.grofers.com/app/images/products/full_screen/pro_324882.jpg?ts=1556206700
ObjectId(5ffb514e80ef0812f27087bb),Tata Sampann Coriander Powder/Dhania,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,124,155,100,155,,20,5,500 g,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_329216.jpg?ts=1556206700,https://cdn.grofers.com/app/images/products/full_screen/pro_329216.jpg?ts=1556206700
ObjectId(5ffb514e80ef0812f27087bc),Tata Salt,Tata,Tata chemicals Ltd,6,Grocery & Staples,16,20,100,20,,20,0,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_105.jpg?ts=1574316670,https://cdn.grofers.com/app/images/products/full_screen/pro_105.jpg?ts=1574316670
ObjectId(5ffb514e80ef0812f27087bd),Tata Lite Salt,Tata,Tata chemicals Ltd,6,Grocery & Staples,32,40,100,40,,20,0,1 kg,Y,Packed with goodness of quality,https://cdn.grofers.com/app/images/products/normal/pro_106.jpg?ts=1574316670,https://cdn.grofers.com/app/images/products/full_screen/pro_106.jpg?ts=1574316670
ObjectId(5ffb514e80ef0812f27087be),Tata Sampann High Dietary Fibre Poha,Tata Sampann,Tata chemicals Ltd,8,Grocery & Staples,29,36,100,36,,20,5,500 g,Y,Packed with goodness of quality,,https://cdn.grofers.com/app/images/products/full_screen/pro_405806.jpg?ts=1566824367
ObjectId(5ffb514e80ef0812f27087bf),MDH Amchur Powder,MDH,MDH,10,Grocery & Staples,64,14.05,17.5625,80,65.95,20,5,100g,Y,MDH Amchur Powder is the perfect choice if you want to weave magic whenever sour taste is needed for the dish.,,https://rukminim1.flixcart.com/image/416/416/k0tw13k0/spice-masala/v/s/u/200-amchoor-masala-box-mdh-powder-original-imafkj5wg3cc8xaz.jpeg?q=70
ObjectId(5ffb514e80ef0812f27087c0),MDH Biryani Pulao Masala,MDH,MDH,10,Grocery & Staples,62,16,20.51282051,78,62,20,5,50g,Y,MDH masala is the perfect choice to weave magic,,https://images-na.ssl-images-amazon.com/images/I/81YUhQDxQML._SL1500_.jpg
ObjectId(5ffb514e80ef0812f27087c1),MDH Channa Masala,MDH,MDH,10,Grocery & Staples,52,15.48,23.81538462,65,49.52,20,5,100g,Y,MDH masala is the perfect choice to weave magic,,https://rukminim1.flixcart.com/image/416/416/jzu60sw0/spice-masala/h/w/7/200-chana-masala-pack-of-2-x-100g-box-mdh-powder-original-imafjrhkzmz8xvgm.jpeg?q=70
ObjectId(5ffb514e80ef0812f27087c2),MDH Chicken Masala,MDH,MDH,10,Grocery & Staples,56,14,20,70,56,20,5,100g,Y,MDH masala is the perfect choice to weave magic,,http://mdhspices.com/wp-content/uploads/2014/07/CHICKEN.jpg
ObjectId(5ffb514e80ef0812f27087c3),MDH Kashmiri Chilli Powder,MDH,MDH,10,Grocery & Staples,54,16.19,23.80882353,68,51.81,20,5,100g,Y,MDH masala is the perfect choice to weave magic,,http://mdhspices.com/wp-content/uploads/2014/07/KASHMIRI.jpg
ObjectId(5ffb514e80ef0812f27087c4),MDH Chunkey Chaat Masala,MDH,MDH,10,Grocery & Staples,52,15.48,23.81538462,65,49.52,20,5,100g,Y,MDH masala is the perfect choice to weave magic,,http://mdhspices.com/wp-content/uploads/2014/07/CHAT.jpg
ObjectId(5ffb514e80ef0812f27087c5),MDH Curry Powder,MDH,MDH,10,Grocery & Staples,48,12,20,60,48,20,5,100g,Y,MDH masala is the perfect choice to weave magic,,http://mdhspices.com/wp-content/uploads/2014/07/CURRY.jpg
